啊,5.039706874273904,neg,1,zg
配,5.0274238342178865,neg,1,v
正品,4.950675772402851,neg,2,n
时尚,4.943921326553479,neg,2,n
算是,4.8361994309751175,neg,2,v
准备,4.807354922057602,neg,2,v
高级,4.771348286625148,neg,2,b
放在,4.694640542528495,neg,2,v
顶级,4.679230084636718,neg,2,n
hellip,4.651141586356248,neg,6,eng
至少,4.6147098441152075,neg,2,d
清脆,4.202214539398815,neg,2,a
颜值,4.18403569876331,neg,2,n
到货,4.181750436839103,neg,2,v
该款,4.117325641812306,neg,2,r
到手,4.1150332429462395,neg,2,d
Apple,4.095924419998534,neg,5,eng
追评,4.0812691263767675,neg,2,v
现象,4.070389327891396,neg,2,n
盒子,4.020464102559714,neg,2,n
越来越,3.944992394574019,neg,3,d
主流,3.877744249949002,neg,2,b
行,3.820205840507443,neg,1,zg
京东,3.7928690566291188,neg,2,ns
加油,3.7282833510664055,neg,2,v
里面,3.6244564782130144,neg,2,f
将近,3.6147098441152075,neg,2,t
此款,3.605426603280872,neg,2,r
听歌,3.5647846187835253,neg,2,v
刷新率,3.522523904326224,neg,3,n
刷,3.485426827170242,neg,1,zg
魅族,3.452068230223814,neg,2,n
后悔,3.444784842672897,neg,2,v
很棒,3.431890348286178,neg,2,a
透明,3.394859617341213,neg,2,v
白色,3.370784261229119,neg,2,n
电池容量,3.350172797744408,neg,4,n
回家,3.223747700948458,neg,2,n
回购,3.169925001442312,neg,2,v
水平,3.0703893278913963,neg,2,n
字迹,3.0703893278913963,neg,2,n
理想,3.0703893278913963,neg,2,n
误触,2.9517448313927783,neg,2,v
电影,2.792855352362487,neg,2,n
color,2.7484612330040346,neg,5,eng
收发,2.7484612330040346,neg,2,v
色彩鲜艳,2.7078192485066896,neg,4,i
只有,2.667177264009343,neg,2,c
下午,2.6667770231769357,neg,2,t
超快,2.6009040445901785,neg,2,v
饱满,2.5367073321139326,neg,2,v
hz,2.5114220357031822,neg,2,eng
信息,2.486894897156448,neg,2,n
看出,2.4447848426728953,neg,2,v
没的说,2.4114262457264655,neg,3,l
音响,2.394859617341213,neg,2,n
轻巧,2.385891153619326,neg,2,a
pro,2.3523527737776213,neg,3,eng
买回来,2.3334237337251924,neg,3,l
os,2.333423733725189,neg,2,eng
嘛,2.333423733725189,neg,1,y
优秀,2.301002256032813,neg,2,a
工艺,2.2927817492278457,neg,2,n
温控,2.273672926280142,neg,2,n
永远,2.2428565238961635,neg,2,d
握持,2.2365901542895585,neg,2,v
相机,2.2198953754528503,neg,2,d
中度,2.210547836577984,neg,2,ns
橙色,2.1030934929641028,neg,2,n
包装盒,2.020464102559714,neg,3,n
光,1.9517448313927783,neg,1,n
搞,1.9517448313927783,neg,1,v
国产,1.9517448313927783,neg,2,n
状态,1.9517448313927783,neg,2,n
携带方便,1.9183862344463467,neg,4,l
便宜,1.9133152448989232,neg,2,a
内存卡,1.9018196060610961,neg,3,nr
买来,1.880286444511455,neg,2,v
发烫,1.8777442499490018,neg,2,v
后期,1.8479969065549522,neg,2,t
父母,1.8333501305905457,neg,2,n
配置,1.809422651343695,neg,2,v
想着,1.7484612330040346,neg,2,v
版,1.7484612330040346,neg,1,n
较,1.7484612330040346,neg,1,zg
携带,1.7484612330040346,neg,2,v
内存容量,1.6985360076723524,neg,4,n
配色,1.607823458529964,neg,2,n
圆润,1.584962500721156,neg,2,n
搭配,1.578076115135918,neg,2,v
键盘,1.5730051255884945,neg,2,n
u,1.55581615506164,neg,1,x
试,1.5000736031346413,neg,1,v
自拍,1.492313212755482,neg,2,p
控,1.485426827170242,neg,1,v
成像,1.485426827170242,neg,2,v
亮丽,1.485426827170242,neg,2,a
拿到,1.4578855568191287,neg,2,v
输,1.4447848426728953,neg,1,v
活动,1.429179399300164,neg,2,vn
迅速,1.400537929583729,neg,2,ad
可调,1.3625700793847066,neg,2,v
越做越,1.3334237337251889,neg,3,v
极佳,1.3334237337251889,neg,2,a
莱卡,1.3334237337251889,neg,2,nrt
夜,1.2927817492278457,neg,1,t
突出,1.292781749227844,neg,2,v
畅通无阻,1.2834539470727258,neg,4,i
荣耀,1.2818934330851075,neg,2,nr
心疼,1.2237477009484579,neg,2,a
大大的,1.2223924213364459,neg,3,nz
异常,1.1579676263096488,neg,2,d
苏联,1.1228567477855336,neg,2,ns
安兔兔,1.113573506951198,neg,3,nr
极,1.1110313123887448,neg,1,d
对比,1.0821186204735032,neg,2,v
还给,1.0611060870570626,neg,2,v
技术,0.970853654340484,neg,2,n
哈,0.970853654340484,neg,1,nr
出门,0.9517448313927783,neg,2,v
备用,0.9517448313927783,neg,2,v
款式,0.9183862344463467,neg,2,n
卡,0.8441316797529232,neg,1,n
哈哈哈,0.8142413076428436,neg,3,o
而,0.7999915336441177,neg,1,c
瀑布,0.7884958948062888,neg,2,n
真实,0.7657580564850655,neg,2,d
运营,0.7484612330040346,neg,2,vn
重,0.7484612330040346,neg,1,a
没话说,0.7484612330040346,neg,3,l
充电器,0.7282833510664055,neg,3,n
有些,0.7173950349236708,neg,2,r
马上,0.6985360076723524,neg,2,d
入手,0.6703391151597042,neg,2,v
起来,0.6689291375439979,neg,2,v
一段时间,0.657451436241848,neg,4,l
却,0.6109577092540999,neg,1,d
刚,0.6090581763386194,neg,1,d
发现,0.6083082576755725,neg,2,v
绿色,0.6065689569105306,neg,2,n
各,0.5785362315617224,neg,1,r
没想到,0.5367073321139326,neg,3,l
店家,0.5203904994250728,neg,2,n
祝,0.5145731728297598,neg,1,v
快速,0.485426827170242,neg,2,d
国产手机,0.485426827170242,neg,4,n
费电,0.4355016018385598,neg,2,n
赠送,0.4355016018385598,neg,2,v
系统优化,0.4355016018385598,neg,4,n
碎,0.39592867633113826,neg,1,a
清亮,0.3816789023324123,neg,2,a
咯,0.3766079127849906,neg,1,o
方法,0.36257007938470664,neg,2,n
使用方便,0.3506127042520468,neg,4,l
以上,0.2510324693803483,neg,2,f
配备,0.16349873228288025,neg,2,v
套餐,0.16349873228288025,neg,2,n
也好,0.16349873228288025,neg,2,y
婴儿,0.11864449649861974,neg,2,n
内,0.11357350695119806,neg,1,n
更好,0.07860983469636373,neg,2,d
相对,0.07038932789139629,neg,2,d
宏亮,0.04064198449734491,neg,2,a
提醒,0.020464102559714092,neg,2,v
雄风,0.0,neg,2,n
坚信,0.0,neg,2,v
稳步,0.0,neg,2,d
